Link_Produk,Harga,Nama_Produk,Lokasi_Produk,tipe_mobil,Platform,Tahun,Kilometer Mobil,Jenis_Mobil
https://www.olx.co.id/item/low-km-mazda-cx5-cx-5-gt-facelift-camera360-nik-2021-pemakaian-2022-iid-928121978,380000000.0,Mazda CX-5,Pesanggrahan,automatic,olx,2021,35000.0,Mazda
https://www.olx.co.id/item/cashavanza-g-13-at-th-2013-iid-929684401,112000000.0,Toyota Avanza,Pesanggrahan,automatic,olx,2013,135000.0,Toyota
https://www.olx.co.id/item/pajak-panjang-chevrolet-trax-14-turbo-ltz-bensin-at-2017-9mo-iid-929145169,154000000.0,Chevrolet Trax,Pondok Melati,automatic,olx,2017,90000.0,Chevrolet
https://www.olx.co.id/item/pajak-panjang-honda-brv-15-e-prestige-bensin-at-2016-putih-0pc-iid-929147253,156000000.0,Honda BR-V,Pancoran,automatic,olx,2016,170000.0,Honda
https://www.olx.co.id/item/pajak-panjang-toyota-kijang-innova-20-g-luxury-bensin-at-2021-ych-iid-929149727,287000000.0,Toyota Kijang Innova,Tanah Abang,automatic,olx,2021,55000.0,Toyota
https://www.olx.co.id/item/pajak-panjang-toyota-yaris-15-g-bensin-at-2015-hitam-egz-iid-929150360,139000000.0,Toyota Yaris,Jatiasih,automatic,olx,2015,140000.0,Toyota
https://www.olx.co.id/item/mazda-cx5-elite-25-bensin-at-2019-putih-iid-929563061,320000000.0,Mazda CX-5,Cilandak,automatic,olx,2019,65000.0,Mazda
https://www.olx.co.id/item/cash-bmw-218i-active-tourer-f45-201615-at-mint-condition-fullset-iid-929413275,235000000.0,BMW 218i,Pesanggrahan,automatic,olx,2016,35000.0,BMW
https://www.olx.co.id/item/bmw-x1-sdrive-18i-tahun-2011-automatic-coklat-iid-928916555,169000000.0,BMW X1,Kebayoran Baru,automatic,olx,2011,85000.0,BMW
https://www.olx.co.id/item/toyota-alphard-g-atpm-25-at-2015-low-km-good-condition--iid-929400918,565000000.0,Toyota Alphard,Kebayoran Lama,automatic,olx,2015,70000.0,Toyota
https://www.olx.co.id/item/cicilan-2juta-an-suzuki-splash-manual-2015-iid-929684156,88000000.0,Suzuki Splash,Pancoran,automatic,olx,2015,70000.0,Suzuki
https://www.olx.co.id/item/low-km-toyota-kijang-innova-venturer-20-bensin-at-nik-2021-iid-928375359,352000000.0,Toyota Kijang Innova,Cilandak,automatic,olx,2021,35000.0,Toyota
https://www.olx.co.id/item/mazda-cx5-elite-2023-mdl-2022-kuro-grand-touring-gt-crv-cx-5-cx9-cx-9-iid-929683723,429000000.0,Mazda CX-5,Kebayoran Lama,automatic,olx,2023,10000.0,Mazda
https://www.olx.co.id/item/ertiga-gx-at-2013-iid-929682958,119000000.0,Suzuki Ertiga,Pasar Minggu,automatic,olx,2013,170000.0,Suzuki
https://www.olx.co.id/item/toyota-avanza-13-e-at-th-2023-istana-jaya-motor-iid-929682896,185000000.0,Toyota Avanza,Kebayoran Baru,automatic,olx,2023,20000.0,Toyota
https://www.olx.co.id/item/porsche-cayman-27-sport-exhaust-chrono-fullspec-bose-audio-2013-gre-iid-929682731,1235000000.0,Porsche Cayman,Kebayoran Lama,automatic,olx,2013,20000.0,Porsche
https://www.olx.co.id/item/bergaransi-resmi-bmw-x1-xline-2021-x3-2020-cx5-cx9-2022-gla200-glb200-iid-924825100,499000000.0,BMW X1,Kebayoran Baru,automatic,olx,2021,25000.0,BMW
https://www.olx.co.id/item/bergaransi-1-thn-mini-countryman-2019-cooper-2020-s-2018-country-man-iid-926222639,465000000.0,Mini Countryman,Kebayoran Baru,automatic,olx,2019,25000.0,Mini
https://www.olx.co.id/item/mercedes-cla-200-amg-at-th-2019-istana-jaya-motor-iid-929682390,625000000.0,Mercedes-Benz CLA200,Kebayoran Baru,automatic,olx,2019,45000.0,Mercedes-Benz
https://www.olx.co.id/item/land-cruiser-vxr-2023-iid-929682377,2250000000.0,Toyota Land Cruiser,Kebayoran Baru,automatic,olx,2023,15000.0,Toyota
https://www.olx.co.id/item/mini-cooper-countryman-16l-jcw-kit-white-on-black-nik-2015-full-origi-iid-929682362,425000000.0,Mini Cooper Countryman,Kebayoran Baru,automatic,olx,2015,70000.0,Mini
https://www.olx.co.id/item/dp-rendah-honda-brio-12-rs-urbanite-edition-bensin-at-2021-fag-iid-929149973,184000000.0,Honda Brio,Pancoran,automatic,olx,2021,35000.0,Honda
https://www.olx.co.id/item/dp-rendah-wuling-cortez-15-ct-l-bensin-at-2019-hitam-bij-iid-929178539,133000000.0,Wuling Cortez,Pondok Melati,automatic,olx,2019,75000.0,Wuling
https://www.olx.co.id/item/dp-rendah-toyota-kijang-innova-20-g-luxury-bensin-at-2015-ffz-iid-929150461,176000000.0,Toyota Kijang Innova,Jatiasih,automatic,olx,2015,100000.0,Toyota
https://www.mobil123.com/dijual/suzuki-caribian-dki-jakarta-kebayoran-lama/16024064,225000000.0,Suzuki Caribian,DKI Jakarta,manual,mobil123.com,2004,13000.0,Suzuki
https://www.mobil123.com/dijual/daihatsu-xenia-r-jawa-barat-bandung/14764383,140000000.0,Daihatsu Xenia,Jawa Barat,manual,mobil123.com,2017,56000.0,Daihatsu
https://www.mobil123.com/dijual/toyota-avanza-veloz-jawa-barat-bandung/15006441,130000000.0,Toyota Avanza,Jawa Barat,manual,mobil123.com,2013,140000.0,Toyota
https://www.mobil123.com/dijual/nissan-grand-livina-xv-jawa-timur-surabaya/16023837,105000000.0,Nissan Grand Livina,Jawa Timur,manual,mobil123.com,2013,130000.0,Nissan
https://www.mobil123.com/dijual/toyota-fortuner-g-banten-gading-serpong/16023810,265000000.0,Toyota Fortuner,Banten,manual,mobil123.com,2015,110000.0,Toyota
https://www.mobil123.com/dijual/suzuki-carry-fd-acps-jawa-tengah-semarang/15557599,123000000.0,Suzuki Carry,Jawa Tengah,manual,mobil123.com,2023,20000.0,Suzuki
https://www.mobil123.com/dijual/toyota-avanza-g-jawa-tengah-semarang/15860258,80000000.0,Toyota Avanza,Jawa Tengah,manual,mobil123.com,2005,105000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-v-jawa-tengah-semarang/15557570,145000000.0,Toyota Kijang Innova,Jawa Tengah,manual,mobil123.com,2010,50000.0,Toyota
https://www.mobil123.com/dijual/daihatsu-ayla-r-jawa-barat-bekasi/15815980,113000000.0,Daihatsu Ayla,Jawa Barat,manual,mobil123.com,2019,55000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-ayla-r-jawa-barat-bekasi/15811785,99000000.0,Daihatsu Ayla,Jawa Barat,manual,mobil123.com,2018,40000.0,Daihatsu
https://www.mobil123.com/dijual/wuling-confero-s-l-lux-plus-dki-jakarta-kemayoran/16016425,110000000.0,Wuling Confero,DKI Jakarta,manual,mobil123.com,2021,25000.0,Wuling
https://www.mobil123.com/dijual/daihatsu-sigra-r-dki-jakarta-angke/16016486,135000000.0,Daihatsu Sigra,DKI Jakarta,manual,mobil123.com,2023,35000.0,Daihatsu
https://www.mobil123.com/dijual/toyota-rush-trd-sportivo-dki-jakarta-cakung/16023388,140000000.0,Toyota Rush,DKI Jakarta,manual,mobil123.com,2015,110000.0,Toyota
https://www.mobil123.com/dijual/toyota-avanza-e-jawa-barat-tanah-sareal/13534717,130000000.0,Toyota Avanza,Jawa Barat,manual,mobil123.com,2017,80000.0,Toyota
https://www.mobil123.com/dijual/daihatsu-xenia-r-ads-jawa-timur-surabaya/15818158,195000000.0,Daihatsu Xenia,Jawa Timur,manual,mobil123.com,2022,30000.0,Daihatsu
https://www.mobil123.com/dijual/isuzu-panther-ls-jawa-timur-surabaya/15846936,215000000.0,Isuzu Panther,Jawa Timur,manual,mobil123.com,2017,80000.0,Isuzu
https://www.mobil123.com/dijual/wuling-confero-s-l-lux-plus-dki-jakarta-kelapa-gading/16022392,110000000.0,Wuling Confero,DKI Jakarta,manual,mobil123.com,2021,30000.0,Wuling
https://www.mobil123.com/dijual/daihatsu-sigra-r-dki-jakarta-kelapa-gading/16022496,130000000.0,Daihatsu Sigra,DKI Jakarta,manual,mobil123.com,2023,35000.0,Daihatsu
https://www.mobil123.com/dijual/toyota-avanza-e-jawa-barat-bogor/15698682,130000000.0,Toyota Avanza,Jawa Barat,manual,mobil123.com,2016,90000.0,Toyota
https://www.mobil123.com/dijual/toyota-hilux-e-dual-cab-banten-bsd-city/15776377,300000000.0,Toyota Hilux,Banten,manual,mobil123.com,2019,100000.0,Toyota
https://www.mobil123.com/dijual/mitsubishi-xpander-gls-kalimantan-selatan-banjarmasin-timur/16023233,185000000.0,Mitsubishi Xpander,Kalimantan Selatan,manual,mobil123.com,2021,90000.0,Mitsubishi
https://www.mobil123.com/dijual/honda-br-v-e-jawa-barat-buah-batu/15882711,165000000.0,Honda BR-V,Jawa Barat,manual,mobil123.com,2016,60000.0,Honda
https://www.mobil123.com/dijual/honda-mobilio-s-dki-jakarta-cilandak/16010179,148000000.0,Honda Mobilio,DKI Jakarta,manual,mobil123.com,2020,40000.0,Honda
https://www.mobil123.com/dijual/honda-city-e-dki-jakarta-bintaro/15208232,113000000.0,Honda City,DKI Jakarta,manual,mobil123.com,2010,75000.0,Honda
https://www.mobil123.com/dijual/mitsubishi-colt-jawa-timur-bululawang/14650010,175000000.0,Mitsubishi Colt,Jawa Timur,manual,mobil123.com,2012,1234.0,Mitsubishi
https://www.mobil123.com/dijual/suzuki-carry-wd-single-cab-jawa-timur-krian/15800566,88000000.0,Suzuki Carry,Jawa Timur,manual,mobil123.com,2018,145000.0,Suzuki
https://www.mobil123.com/dijual/daihatsu-gran-max-d-jawa-timur-krian/15758559,125000000.0,Daihatsu Gran Max,Jawa Timur,manual,mobil123.com,2018,105000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-xenia-r-jawa-timur-wonoayu/15448667,128000000.0,Daihatsu Xenia,Jawa Timur,manual,mobil123.com,2016,130000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-taft-2-8-manual-jawa-timur-candi/15431252,300000000.0,Daihatsu Taft,Jawa Timur,manual,mobil123.com,1991,230000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-jawa-timur-surabaya/15507393,125000000.0,Daihatsu Gran Max,Jawa Timur,manual,mobil123.com,2021,7000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-sigra-r-jawa-timur-waru/15917749,145000000.0,Daihatsu Sigra,Jawa Timur,manual,mobil123.com,2024,15000.0,Daihatsu
https://www.mobil123.com/dijual/toyota-kijang-innova-v-jawa-timur-sidoarjo/15858213,275999999.0,Toyota Kijang Innova,Jawa Timur,manual,mobil123.com,2015,95000.0,Toyota
https://www.mobil123.com/dijual/nissan-grand-livina-xv-dki-jakarta-ciracas/16022956,105000000.0,Nissan Grand Livina,DKI Jakarta,manual,mobil123.com,2016,65000.0,Nissan
https://www.mobil123.com/dijual/toyota-innova-venturer-dki-jakarta-tangerang/15926238,330000000.0,Toyota Innova Venturer,DKI Jakarta,manual,mobil123.com,2021,28000.0,Toyota
https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-dki-jakarta-cengkareng/15891096,100000000.0,Daihatsu Gran Max,DKI Jakarta,manual,mobil123.com,2021,50000.0,Daihatsu
https://www.mobil123.com/dijual/toyota-kijang-lx-dki-jakarta-tangerang/15878418,54000000.0,Toyota Kijang,DKI Jakarta,manual,mobil123.com,2003,200000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-j-dki-jakarta-tangerang/15984907,116000000.0,Toyota Kijang Innova,DKI Jakarta,manual,mobil123.com,2012,144000.0,Toyota
https://www.mobil123.com/dijual/toyota-hilux-single-cab-dki-jakarta-tangerang/15654647,200000000.0,Toyota Hilux,DKI Jakarta,manual,mobil123.com,2019,83000.0,Toyota
https://www.mobil123.com/dijual/toyota-avanza-transmover-dki-jakarta-tangerang/15822680,115000000.0,Toyota Avanza,DKI Jakarta,manual,mobil123.com,2019,70000.0,Toyota
https://www.mobil123.com/dijual/mitsubishi-colt-l300-standard-single-cab-jawa-timur-surabaya/16022784,108000000.0,Mitsubishi Colt,Jawa Timur,manual,mobil123.com,2012,155000.0,Mitsubishi
https://www.mobil123.com/dijual/suzuki-jimny-dki-jakarta-bintaro/16022767,360000000.0,Suzuki Jimny,DKI Jakarta,manual,mobil123.com,2020,45000.0,Suzuki
https://www.mobil123.com/dijual/mitsubishi-colt-jawa-timur-bululawang/15888160,275000000.0,Mitsubishi Colt,Jawa Timur,manual,mobil123.com,2014,1234.0,Mitsubishi
https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-barat-tanah-sareal/15310552,120000000.0,Suzuki Ertiga,Jawa Barat,manual,mobil123.com,2015,90000.0,Suzuki
https://www.mobil123.com/dijual/toyota-agya-gr-sport-jawa-barat-depok/16022641,131000000.0,Toyota Agya,Jawa Barat,manual,mobil123.com,2022,20000.0,Toyota
https://www.mobil123.com/dijual/daihatsu-sigra-r-deluxe-dki-jakarta-mangga-besar/15992710,120000000.0,Daihatsu Sigra,DKI Jakarta,manual,mobil123.com,2021,40000.0,Daihatsu
https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-timur-surabaya/16022591,135000000.0,Suzuki Ertiga,Jawa Timur,manual,mobil123.com,2015,95000.0,Suzuki
https://www.mobil123.com/dijual/wuling-confero-s-l-lux-plus-jawa-timur-pare/15936886,140000000.0,Wuling Confero,Jawa Timur,manual,mobil123.com,2022,1800.0,Wuling
https://www.mobil123.com/dijual/suzuki-s-presso-jawa-timur-kediri/15936883,130000000.0,Hyundai Trajet,Jawa Timur,manual,mobil123.com,2023,1234.0,Hyundai
https://www.mobil123.com/dijual/hyundai-trajet-gls-jawa-timur-tarik/16002986,39000000.0,Toyota Hilux,Jawa Timur,manual,mobil123.com,2001,130000.0,Toyota
https://www.mobil123.com/dijual/toyota-hilux-g-dual-cab-jawa-timur-sidoarjo/15927967,354000000.0,Toyota Fortuner,Jawa Timur,manual,mobil123.com,2020,95000.0,Toyota
https://www.mobil123.com/dijual/toyota-fortuner-g-jawa-timur-candi/15313943,195000000.0,Daihatsu Ayla,Jawa Timur,manual,mobil123.com,2009,300000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-ayla-r-jawa-timur-surabaya/16022581,110000000.0,Toyota Kijang,Jawa Timur,manual,mobil123.com,2017,60000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-lgx-d-jawa-timur-sumbersoko/15811846,81500000.0,Honda Brio,Jawa Timur,manual,mobil123.com,2000,155000.0,Honda
https://www.mobil123.com/dijual/honda-brio-satya-e-jawa-timur-surabaya/16022577,150000000.0,Toyota Kijang,Jawa Timur,manual,mobil123.com,2020,55000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-lgx-d-jawa-timur-krian/15811712,92000000.0,Nissan Grand Livina,Jawa Timur,manual,mobil123.com,2000,400000.0,Nissan
https://www.mobil123.com/dijual/nissan-grand-livina-xv-jawa-timur-surabaya/16022570,105000000.0,Toyota Kijang Innova,Jawa Timur,manual,mobil123.com,2013,140000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-g-jawa-timur-wonoayu/15992451,172000000.0,Toyota Yaris,Jawa Timur,manual,mobil123.com,2013,95000.0,Toyota
https://www.mobil123.com/dijual/toyota-yaris-gr-four-dki-jakarta-pondok-indah/15688330,850000000.0,Toyota Rush,DKI Jakarta,manual,mobil123.com,2021,5000.0,Toyota
https://www.mobil123.com/dijual/toyota-rush-s-banten-gading-serpong/16022525,108000000.0,Daihatsu Ayla,Banten,manual,mobil123.com,2008,106000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-ayla-r-jawa-barat-depok/16022513,119000000.0,Daihatsu Xenia,Jawa Barat,manual,mobil123.com,2022,10000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-xenia-r-jawa-timur-surabaya/16007763,169000000.0,Toyota Avanza,Jawa Timur,manual,mobil123.com,2021,55000.0,Toyota
https://www.mobil123.com/dijual/suzuki-escudo-jlx-jawa-barat-maja/15966094,49999999.0,Daihatsu Xenia,Jawa Barat,manual,mobil123.com,1994,200000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-xenia-d-plus-jawa-barat-bogor/15948138,95000000.0,Honda BR-V,Jawa Barat,manual,mobil123.com,2014,205000.0,Honda
https://www.mobil123.com/dijual/mini-morris-mk-4-jawa-timur-malang-kota/15866365,360000000.0,Wuling Confero,Jawa Timur,manual,mobil123.com,1976,40000.0,Wuling
https://www.mobil123.com/dijual/wuling-confero-dki-jakarta-muara-karang/15777640,85000000.0,Suzuki Ertiga,DKI Jakarta,manual,mobil123.com,2021,65000.0,Suzuki
https://www.mobil123.com/dijual/suzuki-ertiga-gl-jawa-barat-bandung/15122163,150000000.0,Suzuki Ertiga,Jawa Barat,manual,mobil123.com,2017,50000.0,Suzuki
https://www.mobil123.com/dijual/mitsubishi-lancer-1-8-glxi-dki-jakarta-kebayoran-baru/15058843,49000000.0,Suzuki Jimny,DKI Jakarta,manual,mobil123.com,2004,145000.0,Suzuki
https://www.mobil123.com/dijual/suzuki-jimny-dki-jakarta-bintaro/15978062,360000000.0,Toyota Kijang Innova,DKI Jakarta,manual,mobil123.com,2020,45000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-g-jawa-tengah-susukan/15988222,163000000.0,Toyota Kijang,Jawa Tengah,manual,mobil123.com,2014,135000.0,Toyota
https://www.mobil123.com/dijual/toyota-rush-s-gr-sport-jawa-timur-puger/15938510,250000000.0,Toyota Rush,Jawa Timur,manual,mobil123.com,2023,10000.0,Toyota
https://www.mobil123.com/dijual/toyota-innova-venturer-jawa-barat-cirebon/15936075,350000000.0,Toyota Innova Venturer,Jawa Barat,manual,mobil123.com,2021,45000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-g-jawa-barat-bandung/15315357,225000000.0,Toyota Kijang Innova,Jawa Barat,manual,mobil123.com,2016,89000.0,Toyota
https://www.mobil123.com/dijual/bmw-318i-e36-1-8-manual-jawa-barat-bandung/16001897,59000000.0,BMW 318i,Jawa Barat,manual,mobil123.com,1997,178000.0,BMW
https://www.mobil123.com/dijual/daihatsu-ayla-m-jawa-barat-bandung/14376191,99000000.0,Daihatsu Ayla,Jawa Barat,manual,mobil123.com,2019,25000.0,Daihatsu
https://www.mobil123.com/dijual/honda-jazz-rs-jawa-barat-bandung/15936347,155000000.0,Honda Jazz,Jawa Barat,manual,mobil123.com,2012,122000.0,Honda
https://www.mobil123.com/dijual/honda-brio-e-satya-jawa-barat-arcamanik/15876666,152000000.0,Honda Brio,Jawa Barat,manual,mobil123.com,2022,15000.0,Honda
https://www.mobil123.com/dijual/toyota-rush-trd-sportivo-jawa-barat-bandung/15964051,179000000.0,Toyota Rush,Jawa Barat,manual,mobil123.com,2016,65000.0,Toyota
https://www.mobil123.com/dijual/daihatsu-terios-extra-x-dki-jakarta-lubang-buaya/15973100,140000000.0,Daihatsu Terios,DKI Jakarta,manual,mobil123.com,2016,60000.0,Daihatsu
https://www.mobil123.com/dijual/nissan-livina-x-gear-x-gear-jawa-barat-jati-asih/15915095,95000000.0,Nissan Livina X-Gear,Jawa Barat,manual,mobil123.com,2014,5000.0,Nissan
https://www.mobil123.com/dijual/toyota-yaris-g-dki-jakarta-duren-sawit/15906538,130000000.0,Toyota Yaris,DKI Jakarta,manual,mobil123.com,2014,70000.0,Toyota
https://www.mobil123.com/dijual/nissan-evalia-xv-dki-jakarta-duren-sawit/15648512,72500000.0,Nissan Evalia,DKI Jakarta,manual,mobil123.com,2012,250000.0,Nissan
https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-kota/16010677,130000000.0,Toyota Agya,DKI Jakarta,manual,mobil123.com,2023,15000.0,Toyota
https://www.mobil123.com/dijual/toyota-rush-trd-sportivo-jawa-barat-bandung/15954089,233000000.0,Toyota Rush,Jawa Barat,manual,mobil123.com,2021,3000.0,Toyota
https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-bendungan-hilir/16010741,130000000.0,Toyota Agya,DKI Jakarta,manual,mobil123.com,2023,15000.0,Toyota
https://www.mobil123.com/dijual/toyota-avanza-g-sumatera-utara-medan/16010273,103000000.0,Toyota Avanza,Sumatera Utara,manual,mobil123.com,2010,180000.0,Toyota
https://www.mobil123.com/dijual/daihatsu-ayla-r-jawa-barat-cinangka/16009776,115000000.0,Daihatsu Ayla,Jawa Barat,manual,mobil123.com,2019,55000.0,Daihatsu
https://www.mobil123.com/dijual/toyota-avanza-e-dki-jakarta-pasar-minggu/15942680,140000000.0,Toyota Avanza,DKI Jakarta,manual,mobil123.com,2019,120000.0,Toyota
https://www.mobil123.com/dijual/daihatsu-rocky-x-jawa-timur-sukolilo/15941273,165000000.0,Daihatsu Rocky,Jawa Timur,manual,mobil123.com,2021,60000.0,Daihatsu
https://www.mobil123.com/dijual/suzuki-ignis-gx-dki-jakarta-cawang/12261196?carsome=true,136000000.0,Suzuki Ignis,DKI Jakarta,manual,mobil123.com,2021,30000.0,Suzuki
https://www.mobil123.com/dijual/honda-brio-rs-dki-jakarta-mangga-besar/16006405,154000000.0,Honda Brio,DKI Jakarta,manual,mobil123.com,2022,25000.0,Honda
https://www.mobil123.com/dijual/honda-brio-satya-e-jawa-tengah-semarang/15833476,155000000.0,Honda Brio,Jawa Tengah,manual,mobil123.com,2014,65000.0,Honda
https://www.mobil123.com/dijual/mercedes-benz-300e-dki-jakarta-kebayoran-lama/15816606,47000000.0,Mercedes-Benz 300E,DKI Jakarta,manual,mobil123.com,1990,215000.0,Mercedes-Benz
https://www.mobil123.com/dijual/honda-brio-s-satya-jawa-timur-kertajaya-indah/15857369,155000000.0,Honda Brio,Jawa Timur,manual,mobil123.com,2023,40000.0,Honda
https://www.mobil123.com/dijual/mitsubishi-xpander-gls-jawa-barat-kiaracondong/15201446,167000000.0,Mitsubishi Xpander,Jawa Barat,manual,mobil123.com,2021,67000.0,Mitsubishi
https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-kelapa-gading/16024076,385000000.0,BMW X1,DKI Jakarta,automatic,mobil123.com,2019,15000.0,BMW
https://www.mobil123.com/dijual/honda-br-v-e-prestige-dki-jakarta-kembangan/16024072,169000000.0,Honda BR-V,DKI Jakarta,automatic,mobil123.com,2017,80000.0,Honda
https://www.mobil123.com/dijual/honda-cr-v-prestige-vtec-jawa-barat-taman-galaxi/15686612,359000000.0,Honda CR-V,Jawa Barat,automatic,mobil123.com,2019,60000.0,Honda
https://www.mobil123.com/dijual/honda-br-v-e-banten-gading-serpong/16024063,185000000.0,Honda BR-V,Banten,automatic,mobil123.com,2019,30000.0,Honda
https://www.mobil123.com/dijual/honda-hr-v-e-special-edition-dki-jakarta-kelapa-gading/15707285,235000000.0,Honda HR-V,DKI Jakarta,automatic,mobil123.com,2021,70000.0,Honda
https://www.mobil123.com/dijual/nissan-x-trail-dki-jakarta-rawamangun/16024059,189000000.0,Nissan X-Trail,DKI Jakarta,automatic,mobil123.com,2017,30000.0,Nissan
https://www.mobil123.com/dijual/honda-hr-v-se-banten-gading-serpong/16024060,350000000.0,Honda HR-V,Banten,automatic,mobil123.com,2023,10000.0,Honda
https://www.mobil123.com/dijual/mercedes-benz-e250-avantgarde-dki-jakarta-cempaka-putih/16024056,339000000.0,Mercedes-Benz E250,DKI Jakarta,automatic,mobil123.com,2015,25000.0,Mercedes-Benz
https://www.mobil123.com/dijual/mercedes-benz-e250-avantgarde-dki-jakarta-menteng/16024057,339000000.0,Mercedes-Benz E250,DKI Jakarta,automatic,mobil123.com,2015,25000.0,Mercedes-Benz
https://www.mobil123.com/dijual/mercedes-benz-e250-avantgarde-dki-jakarta-senen/16024058,339000000.0,Mercedes-Benz E250,DKI Jakarta,automatic,mobil123.com,2015,25000.0,Mercedes-Benz
https://www.mobil123.com/dijual/mercedes-benz-e250-avantgarde-dki-jakarta-cempaka-putih/16024055,339000000.0,Mercedes-Benz E250,DKI Jakarta,automatic,mobil123.com,2015,30000.0,Mercedes-Benz
https://www.mobil123.com/dijual/mazda-biante-2-0-skyactiv-a-t-dki-jakarta-kelapa-gading/16024052,168000000.0,Mazda Biante,DKI Jakarta,automatic,mobil123.com,2017,85000.0,Mazda
https://www.mobil123.com/dijual/mitsubishi-pajero-sport-dakar-dki-jakarta-percetakan-negara/16024046,399000000.0,Mitsubishi Pajero Sport,DKI Jakarta,automatic,mobil123.com,2020,45000.0,Mitsubishi
https://www.mobil123.com/dijual/toyota-voxy-banten-gading-serpong/16024048,335000000.0,Toyota Voxy,Banten,automatic,mobil123.com,2018,50000.0,Toyota
https://www.mobil123.com/dijual/mercedes-benz-cla45-amg-s-4matic-plus-dki-jakarta-fatmawati/15834861,1450000000.0,Mercedes-Benz,DKI Jakarta,automatic,mobil123.com,2022,10000.0,Mercedes-Benz
https://www.mobil123.com/dijual/toyota-land-cruiser-gr-s-70th-anniversary-dki-jakarta-cipete/15564203,2375000000.0,Toyota Land Cruiser,DKI Jakarta,automatic,mobil123.com,2023,20000.0,Toyota
https://www.mobil123.com/dijual/bmw-x5-xdrive40i-xline-dki-jakarta-fatmawati/15801642,950000000.0,BMW X5,DKI Jakarta,automatic,mobil123.com,2020,55000.0,BMW
https://www.mobil123.com/dijual/jaguar-f-pace-r-sport-dki-jakarta-cipete/15254217,799000000.0,Jaguar F-Pace,DKI Jakarta,automatic,mobil123.com,2017,25000.0,Jaguar
https://www.mobil123.com/dijual/toyota-kijang-innova-g-banten-gading-serpong/16024042,225000000.0,Toyota Kijang Innova,Banten,automatic,mobil123.com,2014,110000.0,Toyota
https://www.mobil123.com/dijual/toyota-raize-gr-sport-dki-jakarta-cilincing/16024028,208000000.0,Toyota Raize,DKI Jakarta,automatic,mobil123.com,2022,20000.0,Toyota
https://www.mobil123.com/dijual/suzuki-grand-vitara-gx-mhev-banten-gading-serpong/16024032,315000000.0,Suzuki Grand Vitara,Banten,automatic,mobil123.com,2023,10000.0,Suzuki
https://www.mobil123.com/dijual/honda-cr-v-prestige-vtec-jawa-barat-bandung/15391959,492000000.0,Honda CR-V,Jawa Barat,automatic,mobil123.com,2021,38000.0,Honda
https://www.mobil123.com/dijual/honda-civic-es-jawa-barat-bkr-ramdhan/15968539,303000000.0,Honda Civic,Jawa Barat,automatic,mobil123.com,2016,90000.0,Honda
https://www.mobil123.com/dijual/honda-brio-satya-e-jawa-barat-bandung/15825618,140000000.0,Honda Brio,Jawa Barat,automatic,mobil123.com,2018,60000.0,Honda
https://www.mobil123.com/dijual/honda-hr-v-se-jawa-barat-bandung/16022359,340000000.0,Honda HR-V,Jawa Barat,automatic,mobil123.com,2022,5000.0,Honda
https://www.mobil123.com/dijual/honda-hr-v-se-jawa-barat-bandung/16022359,340000000.0,Honda HR-V,Jawa Barat,automatic,mobil123.com,2022,5000.0,Honda
https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-jawa-barat-bandung/16024017,153000000.0,Toyota Yaris,Jawa Barat,automatic,mobil123.com,2014,75000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-zenix-q-hv-tss-modellista-banten-gading-serpong/16024014,535000000.0,Toyota Kijang Innova,Banten,automatic,mobil123.com,2023,30000.0,Toyota
https://www.mobil123.com/dijual/lexus-rx270-rx270-dki-jakarta-grogol/16024007,320000000.0,Lexus RX270,DKI Jakarta,automatic,mobil123.com,2014,105000.0,Lexus
https://www.mobil123.com/dijual/toyota-vellfire-zg-dki-jakarta-mangga-besar/16023961,265000000.0,Toyota Vellfire,DKI Jakarta,automatic,mobil123.com,2012,135000.0,Toyota
https://www.mobil123.com/dijual/honda-hr-v-prestige-dki-jakarta-grogol/16023951,223000000.0,Honda HR-V,DKI Jakarta,automatic,mobil123.com,2018,90000.0,Honda
